Model,MDO3014
Firmware Version,1.22

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-07,
Horizontal Delay,1.816e-05,
Sample Interval,4e-10,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,250
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,50
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
-1.848000e-07,0.2,0
-1.844000e-07,0,-2
-1.840000e-07,0,-4
-1.836000e-07,0.2,-2
-1.832000e-07,0,0
-1.828000e-07,0,0
-1.824000e-07,0,0
-1.820000e-07,0,0
-1.816000e-07,0,-2
-1.812000e-07,0,-2
-1.808000e-07,0,-2
-1.804000e-07,0,0
-1.800000e-07,0,0
-1.796000e-07,0,0
-1.792000e-07,0,-2
-1.788000e-07,0,0
-1.784000e-07,0,-2
-1.780000e-07,0,0
-1.776000e-07,0,0
-1.772000e-07,0,0
-1.768000e-07,0,0
-1.764000e-07,0,-2
-1.760000e-07,0,0
-1.756000e-07,0,-2
-1.752000e-07,0.2,0
-1.748000e-07,0,0
-1.744000e-07,0.2,0
-1.740000e-07,0,0
-1.736000e-07,-0.2,0
-1.732000e-07,0,-2
-1.728000e-07,0,0
-1.724000e-07,0,-2
-1.720000e-07,0,0
-1.716000e-07,0,0
-1.712000e-07,0,0
-1.708000e-07,0,0
-1.704000e-07,0,0
-1.700000e-07,0,0
-1.696000e-07,0,0
-1.692000e-07,0,0
-1.688000e-07,0,-2
-1.684000e-07,0.2,0
-1.680000e-07,0,-2
-1.676000e-07,0,-2
-1.672000e-07,-0.2,-2
-1.668000e-07,0,0
-1.664000e-07,0,-2
-1.660000e-07,0,0
-1.656000e-07,0,0
-1.652000e-07,0,-2
-1.648000e-07,0,-2
-1.644000e-07,-0.2,-2
-1.640000e-07,-0.2,-2
-1.636000e-07,-0.2,-2
-1.632000e-07,0,-2
-1.628000e-07,-0.2,-2
-1.624000e-07,0,0
-1.620000e-07,0.2,-2
-1.616000e-07,0,-2
-1.612000e-07,0,-2
-1.608000e-07,0,-2
-1.604000e-07,0,0
-1.600000e-07,0,0
-1.596000e-07,0,0
-1.592000e-07,0,-2
-1.588000e-07,0.2,-2
-1.584000e-07,0,0
-1.580000e-07,0,0
-1.576000e-07,0,0
-1.572000e-07,0,-2
-1.568000e-07,0,0
-1.564000e-07,0,0
-1.560000e-07,0,0
-1.556000e-07,0,0
-1.552000e-07,0,-2
-1.548000e-07,0,0
-1.544000e-07,0,0
-1.540000e-07,0,-2
-1.536000e-07,0,-2
-1.532000e-07,0,-2
-1.528000e-07,0,-2
-1.524000e-07,0,-2
-1.520000e-07,0,0
-1.516000e-07,0,-2
-1.512000e-07,0,0
-1.508000e-07,0,0
-1.504000e-07,0,-2
-1.500000e-07,0,0
-1.496000e-07,0,0
-1.492000e-07,0,0
-1.488000e-07,0,0
-1.484000e-07,0,0
-1.480000e-07,0,0
-1.476000e-07,0,0
-1.472000e-07,0,0
-1.468000e-07,0,-2
-1.464000e-07,0,0
-1.460000e-07,0,0
-1.456000e-07,0,0
-1.452000e-07,0,0
-1.448000e-07,0,-2
-1.444000e-07,0,0
-1.440000e-07,0,-2
-1.436000e-07,0,0
-1.432000e-07,0,0
-1.428000e-07,-0.2,0
-1.424000e-07,0,-2
-1.420000e-07,0,0
-1.416000e-07,0,0
-1.412000e-07,0,0
-1.408000e-07,0,-2
-1.404000e-07,0,-2
-1.400000e-07,0,-2
-1.396000e-07,0,-2
-1.392000e-07,0,0
-1.388000e-07,0,0
-1.384000e-07,0,0
-1.380000e-07,0,-2
-1.376000e-07,0,-2
-1.372000e-07,0,0
-1.368000e-07,0,-2
-1.364000e-07,0,-2
-1.360000e-07,0,-2
-1.356000e-07,0,-2
-1.352000e-07,0,-2
-1.348000e-07,0,-2
-1.344000e-07,0,-2
-1.340000e-07,-0.2,0
-1.336000e-07,0,-2
-1.332000e-07,0,0
-1.328000e-07,0,0
-1.324000e-07,0,0
-1.320000e-07,-0.2,-2
-1.316000e-07,0,-2
-1.312000e-07,0,0
-1.308000e-07,0,-2
-1.304000e-07,0,-2
-1.300000e-07,0,-2
-1.296000e-07,0,0
-1.292000e-07,0,0
-1.288000e-07,0,-2
-1.284000e-07,0,0
-1.280000e-07,0,-2
-1.276000e-07,0,-2
-1.272000e-07,0,-2
-1.268000e-07,0,-2
-1.264000e-07,0,0
-1.260000e-07,0,-2
-1.256000e-07,0,-2
-1.252000e-07,0,-2
-1.248000e-07,0,-2
-1.244000e-07,0,0
-1.240000e-07,0,0
-1.236000e-07,0,0
-1.232000e-07,0,-2
-1.228000e-07,0,-2
-1.224000e-07,0,-2
-1.220000e-07,0,0
-1.216000e-07,0,0
-1.212000e-07,0,-2
-1.208000e-07,0,-2
-1.204000e-07,0,0
-1.200000e-07,0,0
-1.196000e-07,-0.2,-2
-1.192000e-07,0,-2
-1.188000e-07,0,-2
-1.184000e-07,0,-2
-1.180000e-07,0,0
-1.176000e-07,0,0
-1.172000e-07,0,-2
-1.168000e-07,0,0
-1.164000e-07,0,0
-1.160000e-07,0,0
-1.156000e-07,0,0
-1.152000e-07,0,-2
-1.148000e-07,-0.2,-2
-1.144000e-07,0,0
-1.140000e-07,0,0
-1.136000e-07,0,-2
-1.132000e-07,-0.2,-2
-1.128000e-07,0,-2
-1.124000e-07,0,0
-1.120000e-07,0,0
-1.116000e-07,0,0
-1.112000e-07,0,0
-1.108000e-07,0,-2
-1.104000e-07,0,-2
-1.100000e-07,0,-2
-1.096000e-07,0.2,0
-1.092000e-07,0,0
-1.088000e-07,0,-2
-1.084000e-07,0,-2
-1.080000e-07,0,0
-1.076000e-07,0,-2
-1.072000e-07,0,0
-1.068000e-07,0,0
-1.064000e-07,0,0
-1.060000e-07,0,-2
-1.056000e-07,0,-4
-1.052000e-07,0,0
-1.048000e-07,0,-2
-1.044000e-07,0,0
-1.040000e-07,0,-4
-1.036000e-07,0,-2
-1.032000e-07,0,-2
-1.028000e-07,0,0
-1.024000e-07,0,0
-1.020000e-07,0,-2
-1.016000e-07,0,-2
-1.012000e-07,0,-2
-1.008000e-07,0,-2
-1.004000e-07,0,-2
-1.000000e-07,0,-4
-9.960000e-08,-0.2,0
-9.920000e-08,0,-2
-9.880000e-08,0,-2
-9.840000e-08,0,-2
-9.800000e-08,0,0
-9.760000e-08,0,-2
-9.720000e-08,0,0
-9.680000e-08,0,0
-9.640000e-08,0,0
-9.600000e-08,0,-2
-9.560000e-08,0,-2
-9.520000e-08,0,-2
-9.480000e-08,0,-2
-9.440000e-08,0,0
-9.400000e-08,0,0
-9.360000e-08,0,0
-9.320000e-08,0.2,-2
-9.280000e-08,0,-2
-9.240000e-08,0,-2
-9.200000e-08,-0.2,0
-9.160000e-08,0,0
-9.120000e-08,0,0
-9.080000e-08,0,0
-9.040000e-08,0,0
-9.000000e-08,-0.2,0
-8.960000e-08,0,0
-8.920000e-08,0,-2
-8.880000e-08,-0.2,0
-8.840000e-08,0,0
-8.800000e-08,0,0
-8.760000e-08,0,0
-8.720000e-08,0,-2
-8.680000e-08,0,-2
-8.640000e-08,0,0
-8.600000e-08,0,0
-8.560000e-08,0,-2
-8.520000e-08,0,-2
-8.480000e-08,0,-2
-8.440000e-08,0,-2
-8.400000e-08,0,-2
-8.360000e-08,0,0
-8.320000e-08,0,-2
-8.280000e-08,0,-2
-8.240000e-08,0,-2
-8.200000e-08,0,-2
-8.160000e-08,0,-2
-8.120000e-08,0,0
-8.080000e-08,0,-2
-8.040000e-08,0,-2
-8.000000e-08,0,0
-7.960000e-08,0,-2
-7.920000e-08,0,0
-7.880000e-08,0,0
-7.840000e-08,0,0
-7.800000e-08,0,-2
-7.760000e-08,0,0
-7.720000e-08,0,0
-7.680000e-08,0,-2
-7.640000e-08,0,0
-7.600000e-08,0,0
-7.560000e-08,0,0
-7.520000e-08,0,-2
-7.480000e-08,0,0
-7.440000e-08,0,-2
-7.400000e-08,0,-2
-7.360000e-08,0,-2
-7.320000e-08,0,-2
-7.280000e-08,0,0
-7.240000e-08,0,-2
-7.200000e-08,0,0
-7.160000e-08,0,-2
-7.120000e-08,0.2,0
-7.080000e-08,0,2
-7.040000e-08,0,0
-7.000000e-08,0,0
-6.960000e-08,0,0
-6.920000e-08,0,0
-6.880000e-08,-0.2,0
-6.840000e-08,0,2
-6.800000e-08,0,0
-6.760000e-08,0,0
-6.720000e-08,0,-2
-6.680000e-08,0,-2
-6.640000e-08,0,0
-6.600000e-08,0,0
-6.560000e-08,0,0
-6.520000e-08,0,-2
-6.480000e-08,0,-2
-6.440000e-08,0,0
-6.400000e-08,0,-2
-6.360000e-08,0,-2
-6.320000e-08,0,0
-6.280000e-08,0,-2
-6.240000e-08,0,-2
-6.200000e-08,0,-2
-6.160000e-08,0,-2
-6.120000e-08,0,0
-6.080000e-08,0,-2
-6.040000e-08,0,-2
-6.000000e-08,0,0
-5.960000e-08,0,-2
-5.920000e-08,-0.2,-2
-5.880000e-08,0,0
-5.840000e-08,0,-2
-5.800000e-08,0,-2
-5.760000e-08,0,-2
-5.720000e-08,0,-2
-5.680000e-08,0.2,-2
-5.640000e-08,0,-2
-5.600000e-08,0,-2
-5.560000e-08,-0.2,-2
-5.520000e-08,0,0
-5.480000e-08,0,-2
-5.440000e-08,0,0
-5.400000e-08,0.2,0
-5.360000e-08,0,0
-5.320000e-08,0,0
-5.280000e-08,0,-2
-5.240000e-08,0,0
-5.200000e-08,0,-2
-5.160000e-08,0,-2
-5.120000e-08,-0.2,-2
-5.080000e-08,0,0
-5.040000e-08,0,-2
-5.000000e-08,0,-2
-4.960000e-08,0,0
-4.920000e-08,0,-2
-4.880000e-08,0,-2
-4.840000e-08,0,-2
-4.800000e-08,0,0
-4.760000e-08,0,-2
-4.720000e-08,0,-2
-4.680000e-08,0,0
-4.640000e-08,0,0
-4.600000e-08,0.2,0
-4.560000e-08,0,-2
-4.520000e-08,0,-2
-4.480000e-08,0,0
-4.440000e-08,0,0
-4.400000e-08,0,-2
-4.360000e-08,0,0
-4.320000e-08,0,0
-4.280000e-08,0,0
-4.240000e-08,0,-2
-4.200000e-08,0,-2
-4.160000e-08,0,-2
-4.120000e-08,0,0
-4.080000e-08,0,-2
-4.040000e-08,0,0
-4.000000e-08,0,-2
-3.960000e-08,0,0
-3.920000e-08,0,0
-3.880000e-08,-0.2,-2
-3.840000e-08,-0.2,0
-3.800000e-08,0,-2
-3.760000e-08,0,0
-3.720000e-08,0,0
-3.680000e-08,0,-2
-3.640000e-08,0,-2
-3.600000e-08,0,0
-3.560000e-08,0,0
-3.520000e-08,0,-2
-3.480000e-08,0,0
-3.440000e-08,0,0
-3.400000e-08,0,-2
-3.360000e-08,0,-2
-3.320000e-08,0,-2
-3.280000e-08,0,0
-3.240000e-08,0,0
-3.200000e-08,0,-2
-3.160000e-08,0,2
-3.120000e-08,0,0
-3.080000e-08,0,0
-3.040000e-08,0,0
-3.000000e-08,-0.2,-2
-2.960000e-08,0,-2
-2.920000e-08,0,-2
-2.880000e-08,0,-2
-2.840000e-08,0,-2
-2.800000e-08,0,-2
-2.760000e-08,0,-2
-2.720000e-08,0,0
-2.680000e-08,-0.2,-2
-2.640000e-08,0,-2
-2.600000e-08,0,0
-2.560000e-08,0,0
-2.520000e-08,0,-2
-2.480000e-08,0,0
-2.440000e-08,0,-2
-2.400000e-08,0,-2
-2.360000e-08,0,-2
-2.320000e-08,0,-2
-2.280000e-08,0,-2
-2.240000e-08,0,-2
-2.200000e-08,0,-2
-2.160000e-08,0,-2
-2.120000e-08,0,0
-2.080000e-08,0,0
-2.040000e-08,0,-2
-2.000000e-08,0.2,-2
-1.960000e-08,0.2,-2
-1.920000e-08,0,0
-1.880000e-08,0,0
-1.840000e-08,0,-2
-1.800000e-08,0,0
-1.760000e-08,0,-2
-1.720000e-08,0,-2
-1.680000e-08,0,0
-1.640000e-08,0,-2
-1.600000e-08,0,0
-1.560000e-08,0,-2
-1.520000e-08,0,0
-1.480000e-08,0,-2
-1.440000e-08,0,0
-1.400000e-08,0,0
-1.360000e-08,0,0
-1.320000e-08,-0.2,-2
-1.280000e-08,0,-2
-1.240000e-08,0,0
-1.200000e-08,0,0
-1.160000e-08,0,-2
-1.120000e-08,0,-2
-1.080000e-08,0,-2
-1.040000e-08,0,-2
-1.000000e-08,0,-2
-9.600000e-09,0,0
-9.200000e-09,0,-2
-8.800000e-09,0,-2
-8.400000e-09,0,-2
-8.000000e-09,0,0
-7.600000e-09,0,-2
-7.200000e-09,0,-2
-6.800000e-09,0,0
-6.400000e-09,0,0
-6.000000e-09,0,-2
-5.600000e-09,0,0
-5.200000e-09,0,-2
-4.800000e-09,0,0
-4.400000e-09,0,0
-4.000000e-09,0,-2
-3.600000e-09,-0.2,-2
-3.200000e-09,0,-2
-2.800000e-09,0,-2
-2.400000e-09,0.2,0
-2.000000e-09,0,-2
-1.600000e-09,0,-2
-1.200000e-09,0,-2
-8.000000e-10,0.2,0
-4.000000e-10,0.2,0
0.000000e+00,0.2,-2
4.000000e-10,0.2,-2
8.000000e-10,0.4,0
1.200000e-09,0.4,-2
1.600000e-09,0.4,0
2.000000e-09,0.4,0
2.400000e-09,0.6,-2
2.800000e-09,0.8,-2
3.200000e-09,1,-2
3.600000e-09,1,-2
4.000000e-09,1.2,-2
4.400000e-09,1.2,-2
4.800000e-09,1.6,-2
5.200000e-09,1.8,-2
5.600000e-09,2.2,0
6.000000e-09,2.4,0
6.400000e-09,2.6,0
6.800000e-09,3,0
7.200000e-09,3.6,0
7.600000e-09,4,0
8.000000e-09,4.4,-2
8.400000e-09,4.4,0
8.800000e-09,5.2,0
9.200000e-09,5.4,-2
9.600000e-09,6,-2
1.000000e-08,6.4,-2
1.040000e-08,6.8,0
1.080000e-08,7.2,0
1.120000e-08,7.8,0
1.160000e-08,8,0
1.200000e-08,8.6,-2
1.240000e-08,9,0
1.280000e-08,9.4,0
1.320000e-08,9.6,0
1.360000e-08,10.2,-2
1.400000e-08,10.6,2
1.440000e-08,11,0
1.480000e-08,11.2,2
1.520000e-08,11.8,2
1.560000e-08,12,2
1.600000e-08,12.2,4
1.640000e-08,12.8,2
1.680000e-08,13,2
1.720000e-08,13,4
1.760000e-08,13.4,6
1.800000e-08,13.8,6
1.840000e-08,13.6,8
1.880000e-08,14,8
1.920000e-08,14,10
1.960000e-08,14.4,12
2.000000e-08,14.4,10
2.040000e-08,14.6,12
2.080000e-08,14.6,18
2.120000e-08,14.2,18
2.160000e-08,14.6,24
2.200000e-08,14.6,22
2.240000e-08,14.6,28
2.280000e-08,14.4,32
2.320000e-08,14.4,38
2.360000e-08,14,42
2.400000e-08,13.8,48
2.440000e-08,13.8,54
2.480000e-08,13.6,62
2.520000e-08,13.6,66
2.560000e-08,13.2,74
2.600000e-08,13,82
2.640000e-08,12.8,88
2.680000e-08,12.8,96
2.720000e-08,12.6,104
2.760000e-08,12.2,112
2.800000e-08,12.4,120
2.840000e-08,12,126
2.880000e-08,11.6,134
2.920000e-08,11.2,140
2.960000e-08,11,146
3.000000e-08,10.8,156
3.040000e-08,10.4,162
3.080000e-08,10.4,166
3.120000e-08,9.8,176
3.160000e-08,9.6,180
3.200000e-08,9.4,186
3.240000e-08,9,194
3.280000e-08,8.6,200
3.320000e-08,8.6,202
3.360000e-08,8.2,208
3.400000e-08,8,214
3.440000e-08,7.6,218
3.480000e-08,7.4,220
3.520000e-08,7.2,224
3.560000e-08,7,224
3.600000e-08,6.8,226
3.640000e-08,6.4,228
3.680000e-08,6.2,228
3.720000e-08,6.2,228
3.760000e-08,6.2,226
3.800000e-08,6.2,224
3.840000e-08,5.8,226
3.880000e-08,5.6,220
3.920000e-08,5.6,218
3.960000e-08,5.4,210
4.000000e-08,5.6,204
4.040000e-08,5.2,198
4.080000e-08,5.2,188
4.120000e-08,5,184
4.160000e-08,5,174
4.200000e-08,4.6,164
4.240000e-08,4.6,156
4.280000e-08,4.8,146
4.320000e-08,4.6,138
4.360000e-08,4.6,128
4.400000e-08,4.4,116
4.440000e-08,4.8,106
4.480000e-08,4.6,96
4.520000e-08,4.8,84
4.560000e-08,4.4,74
4.600000e-08,4.6,62
4.640000e-08,4.8,52
4.680000e-08,4.8,42
4.720000e-08,5.2,32
4.760000e-08,5,22
4.800000e-08,5,10
4.840000e-08,5.2,0
4.880000e-08,5.2,-8
4.920000e-08,5.2,-16
4.960000e-08,5.2,-22
5.000000e-08,5.4,-30
5.040000e-08,5.6,-36
5.080000e-08,5.6,-42
5.120000e-08,5.6,-48
5.160000e-08,5.8,-54
5.200000e-08,5.8,-56
5.240000e-08,6.2,-60
5.280000e-08,6,-62
5.320000e-08,6.2,-62
5.360000e-08,6.4,-64
5.400000e-08,6.6,-62
5.440000e-08,6.4,-64
5.480000e-08,6.4,-60
5.520000e-08,6.8,-60
5.560000e-08,6.8,-58
5.600000e-08,7,-50
5.640000e-08,7.2,-48
5.680000e-08,7.2,-44
5.720000e-08,7.4,-38
5.760000e-08,7.6,-34
5.800000e-08,7.6,-26
5.840000e-08,8,-16
5.880000e-08,7.6,-10
5.920000e-08,7.8,-2
5.960000e-08,7.8,2
6.000000e-08,7.6,12
6.040000e-08,8,20
6.080000e-08,8.2,30
6.120000e-08,8,38
6.160000e-08,8,46
6.200000e-08,8.4,56
6.240000e-08,8.4,64
6.280000e-08,8,76
6.320000e-08,8.4,84
6.360000e-08,8.6,90
6.400000e-08,8.6,96
6.440000e-08,8.6,106
6.480000e-08,8.4,114
6.520000e-08,8.4,120
6.560000e-08,8.4,128
6.600000e-08,8.4,132
6.640000e-08,8.6,136
6.680000e-08,8.6,140
6.720000e-08,8.4,146
6.760000e-08,8.4,150
6.800000e-08,8.2,154
6.840000e-08,8.4,154
6.880000e-08,8.2,158
6.920000e-08,8.2,156
6.960000e-08,8,160
7.000000e-08,8,160
7.040000e-08,8,158
7.080000e-08,7.8,160
7.120000e-08,7.6,160
7.160000e-08,7.6,156
7.200000e-08,7.6,154
7.240000e-08,7.4,150
7.280000e-08,7.4,148
7.320000e-08,7.2,146
7.360000e-08,7.2,140
7.400000e-08,7,138
7.440000e-08,7,134
7.480000e-08,6.8,128
7.520000e-08,6.8,124
7.560000e-08,7,114
7.600000e-08,6.8,110
7.640000e-08,6.6,104
7.680000e-08,6.8,100
7.720000e-08,6.6,92
7.760000e-08,6.4,86
7.800000e-08,6.2,80
7.840000e-08,6.4,74
7.880000e-08,6.4,66
7.920000e-08,6.2,64
7.960000e-08,6.2,60
8.000000e-08,6.2,52
8.040000e-08,5.8,46
8.080000e-08,6,40
8.120000e-08,5.8,38
8.160000e-08,6,34
8.200000e-08,5.8,30
8.240000e-08,5.8,28
8.280000e-08,5.8,24
8.320000e-08,5.6,20
8.360000e-08,5.6,20
8.400000e-08,5.6,18
8.440000e-08,5.6,16
8.480000e-08,5.8,14
8.520000e-08,5.6,14
8.560000e-08,5.4,14
8.600000e-08,5.4,16
8.640000e-08,5.4,14
8.680000e-08,5.2,16
8.720000e-08,5.4,16
8.760000e-08,5.4,20
8.800000e-08,5.2,22
8.840000e-08,5,20
8.880000e-08,5.4,26
8.920000e-08,5.4,28
8.960000e-08,5.6,32
9.000000e-08,5.4,36
9.040000e-08,5.4,38
9.080000e-08,5.4,40
9.120000e-08,5.2,44
9.160000e-08,5.2,48
9.200000e-08,5.6,52
9.240000e-08,5.4,54
9.280000e-08,5.6,60
9.320000e-08,5.6,64
9.360000e-08,5.4,66
9.400000e-08,5.2,70
9.440000e-08,5.2,72
9.480000e-08,5.2,76
9.520000e-08,5.4,82
9.560000e-08,5.4,80
9.600000e-08,5.2,84
9.640000e-08,5.4,86
9.680000e-08,5.6,88
9.720000e-08,5.6,88
9.760000e-08,5.4,92
9.800000e-08,5.4,92
9.840000e-08,5.4,94
9.880000e-08,5.6,94
9.920000e-08,5.6,94
9.960000e-08,5.4,96
1.000000e-07,5.6,94
1.004000e-07,5.4,94
1.008000e-07,5.4,94
1.012000e-07,5.4,92
1.016000e-07,5.4,92
1.020000e-07,5.2,90
1.024000e-07,5.4,90
1.028000e-07,5.4,86
1.032000e-07,5.2,84
1.036000e-07,5.2,82
1.040000e-07,5.4,80
1.044000e-07,5.4,76
1.048000e-07,5.2,74
1.052000e-07,5.6,70
1.056000e-07,5.4,68
1.060000e-07,5.4,64
1.064000e-07,5.6,58
1.068000e-07,5.4,58
1.072000e-07,5.4,54
1.076000e-07,5.2,52
1.080000e-07,5.6,48
1.084000e-07,5.2,48
1.088000e-07,5.4,44
1.092000e-07,5.2,42
1.096000e-07,5.2,36
1.100000e-07,5.4,34
1.104000e-07,5.2,32
1.108000e-07,5.4,30
1.112000e-07,5.2,28
1.116000e-07,5.2,28
1.120000e-07,5.2,26
1.124000e-07,5.2,24
1.128000e-07,5,22
1.132000e-07,5,22
1.136000e-07,5.2,20
1.140000e-07,5,22
1.144000e-07,5,20
1.148000e-07,5,22
1.152000e-07,5,22
1.156000e-07,5.2,22
1.160000e-07,5,22
1.164000e-07,5.2,24
1.168000e-07,5,26
1.172000e-07,5.2,26
1.176000e-07,4.8,26
1.180000e-07,5,32
1.184000e-07,5,34
1.188000e-07,4.8,36
1.192000e-07,4.6,38
1.196000e-07,5,38
1.200000e-07,5,42
1.204000e-07,4.8,44
1.208000e-07,5,44
1.212000e-07,5,52
1.216000e-07,5,52
1.220000e-07,5,54
1.224000e-07,4.8,58
1.228000e-07,4.8,62
1.232000e-07,4.8,64
1.236000e-07,4.8,66
1.240000e-07,5,66
1.244000e-07,4.6,70
1.248000e-07,4.8,70
1.252000e-07,4.6,74
1.256000e-07,4.6,76
1.260000e-07,4.8,78
1.264000e-07,4.6,80
1.268000e-07,4.6,78
1.272000e-07,4.6,80
1.276000e-07,4.6,80
1.280000e-07,4.4,80
1.284000e-07,4.6,82
1.288000e-07,4.6,80
1.292000e-07,4.6,84
1.296000e-07,4.6,82
1.300000e-07,4.6,82
1.304000e-07,4.2,80
1.308000e-07,4.4,80
1.312000e-07,4.4,80
1.316000e-07,4.4,78
1.320000e-07,4.4,76
1.324000e-07,4.4,74
1.328000e-07,4.4,72
1.332000e-07,4.2,72
1.336000e-07,4,68
1.340000e-07,4.4,68
1.344000e-07,4.2,62
1.348000e-07,4.4,64
1.352000e-07,4.2,62
1.356000e-07,4.2,60
1.360000e-07,4.2,54
1.364000e-07,4.2,54
1.368000e-07,4.2,50
1.372000e-07,4.2,48
1.376000e-07,4.4,46
1.380000e-07,4.2,42
1.384000e-07,4.2,42
1.388000e-07,4.2,40
1.392000e-07,4.2,36
1.396000e-07,4.2,32
1.400000e-07,4.2,32
1.404000e-07,4.2,30
1.408000e-07,4.2,28
1.412000e-07,4,24
1.416000e-07,4.2,24
1.420000e-07,4.2,22
1.424000e-07,4.2,24
1.428000e-07,4.2,20
1.432000e-07,4.4,20
1.436000e-07,4,20
1.440000e-07,4.4,20
1.444000e-07,4,20
1.448000e-07,4.2,20
1.452000e-07,4.2,20
1.456000e-07,4.2,20
1.460000e-07,4.2,22
1.464000e-07,4.2,22
1.468000e-07,4.2,24
1.472000e-07,4.2,24
1.476000e-07,4,24
1.480000e-07,3.8,26
1.484000e-07,3.8,28
1.488000e-07,4,30
1.492000e-07,3.8,32
1.496000e-07,3.6,32
1.500000e-07,3.8,34
1.504000e-07,3.4,36
1.508000e-07,3.2,38
1.512000e-07,3.2,38
1.516000e-07,3,40
1.520000e-07,2.8,42
1.524000e-07,2.4,44
1.528000e-07,2.2,48
1.532000e-07,2.2,50
1.536000e-07,1.4,50
1.540000e-07,1.2,52
1.544000e-07,0.8,54
1.548000e-07,0.4,56
1.552000e-07,0.4,60
1.556000e-07,0,58
1.560000e-07,-0.2,60
1.564000e-07,-0.4,62
1.568000e-07,-0.4,62
1.572000e-07,-0.6,64
1.576000e-07,-0.6,64
1.580000e-07,-1,66
1.584000e-07,-1.2,66
1.588000e-07,-1.2,64
1.592000e-07,-1.4,66
1.596000e-07,-1.4,66
1.600000e-07,-1.4,64
1.604000e-07,-1.4,66
1.608000e-07,-1.6,66
1.612000e-07,-1.4,64
1.616000e-07,-1.4,64
1.620000e-07,-1.6,62
1.624000e-07,-1.6,64
1.628000e-07,-1.6,62
1.632000e-07,-1.8,60
1.636000e-07,-1.6,58
1.640000e-07,-1.8,56
1.644000e-07,-1.8,56
1.648000e-07,-1.6,52
1.652000e-07,-1.8,52
1.656000e-07,-1.6,48
1.660000e-07,-1.8,48
1.664000e-07,-2,44
1.668000e-07,-1.8,42
1.672000e-07,-2,38
1.676000e-07,-1.6,32
1.680000e-07,-1.8,30
1.684000e-07,-1.8,26
1.688000e-07,-1.6,20
1.692000e-07,-1.8,16
1.696000e-07,-1.6,10
1.700000e-07,-1.8,6
1.704000e-07,-1.6,0
1.708000e-07,-1.6,-6
1.712000e-07,-1.6,-12
1.716000e-07,-1.6,-18
1.720000e-07,-1.6,-24
1.724000e-07,-1.6,-30
1.728000e-07,-1.6,-34
1.732000e-07,-1.4,-38
1.736000e-07,-1.4,-42
1.740000e-07,-1.6,-50
1.744000e-07,-1.6,-54
1.748000e-07,-1.6,-58
1.752000e-07,-1.8,-62
1.756000e-07,-1.6,-64
1.760000e-07,-1.4,-66
1.764000e-07,-1.6,-66
1.768000e-07,-1.6,-66
1.772000e-07,-1.6,-70
1.776000e-07,-1.6,-70
1.780000e-07,-1.4,-72
1.784000e-07,-1.4,-74
1.788000e-07,-1.4,-72
1.792000e-07,-1.4,-72
1.796000e-07,-1.6,-72
1.800000e-07,-1.4,-68
1.804000e-07,-1.2,-66
1.808000e-07,-1.4,-62
1.812000e-07,-1.4,-62
1.816000e-07,-1.4,-60
1.820000e-07,-1.4,-56
1.824000e-07,-1.2,-56
1.828000e-07,-1.4,-50
1.832000e-07,-1.2,-48
1.836000e-07,-1.6,-44
1.840000e-07,-1.4,-38
1.844000e-07,-1.4,-32
1.848000e-07,-1.2,-30
1.852000e-07,-1.4,-24
1.856000e-07,-1.2,-18
1.860000e-07,-1.2,-12
1.864000e-07,-1.4,-8
1.868000e-07,-1.4,-4
1.872000e-07,-1.6,0
1.876000e-07,-1.2,8
1.880000e-07,-1.4,12
1.884000e-07,-1.4,16
1.888000e-07,-1.4,20
1.892000e-07,-1.4,24
1.896000e-07,-1.4,26
1.900000e-07,-1.2,28
1.904000e-07,-1.2,32
1.908000e-07,-1.2,36
1.912000e-07,-1.2,36
1.916000e-07,-1.4,36
1.920000e-07,-1.6,40
1.924000e-07,-1.4,40
1.928000e-07,-1.4,44
1.932000e-07,-1.6,44
1.936000e-07,-1.6,42
1.940000e-07,-1.4,42
1.944000e-07,-1.4,42
1.948000e-07,-1.4,42
1.952000e-07,-1.6,42
1.956000e-07,-1.6,40
1.960000e-07,-1.6,38
1.964000e-07,-1.4,36
1.968000e-07,-1.6,36
1.972000e-07,-1.4,32
1.976000e-07,-1.2,26
1.980000e-07,-1.4,26
1.984000e-07,-1.6,18
1.988000e-07,-1.6,18
1.992000e-07,-1.6,14
1.996000e-07,-1.4,10
2.000000e-07,-1.4,6
2.004000e-07,-1.4,0
2.008000e-07,-1.4,-2
2.012000e-07,-1.4,-4
2.016000e-07,-1.6,-12
2.020000e-07,-1.6,-16
2.024000e-07,-1.2,-22
2.028000e-07,-1.4,-24
2.032000e-07,-1.6,-28
2.036000e-07,-1.4,-30
2.040000e-07,-1.6,-32
2.044000e-07,-1.4,-38
2.048000e-07,-1.4,-38
2.052000e-07,-1.4,-42
2.056000e-07,-1.2,-44
2.060000e-07,-1.4,-46
2.064000e-07,-1.4,-48
2.068000e-07,-1.2,-50
2.072000e-07,-1.4,-52
2.076000e-07,-1.4,-54
2.080000e-07,-1.2,-54
2.084000e-07,-1.4,-56
2.088000e-07,-1.2,-54
